stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.11,0,1.7,2.98,0,1.38
3dpf,9.61,0,0.53,1.47,0,0
5dpf,1.5,0.38,0,0.4,0,1.68
10dpf,4.01,0,0,1.12,0.81,0
