stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,17.58,0
12hpf,35.07,5.36,0,4.45,5.69,12.94,0,14.78,15.9,19.88
14hpf,14.75,0,0,7.18,13.1,0,0,0,2.43,10.22
16hpf,10.46,1.71,0,0,7.12,0,0,1.87,18.32,15.03
19hpf,8.72,0,0,0,0,0,0,1.63,0,1.73
24hpf,7.97,0.9,0,2.51,4.55,3.15,0,0,1.82,2.06
2dpf,113.69,5.16,9.32,18.38,52.16,140.51,9.91,1.48,35.96,41.05
3dpf,409.13,6.45,4.87,12.2,11.79,180.88,2.9,0,5.41,16.86
5dpf,37.38,4.71,10.58,15.69,13.58,129.3,10.19,4.14,15.93,77.35
10dpf,182.15,12.26,22.47,17.86,8.13,133.36,6.42,0,16.42,26.89
