stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,1.38,0,0,0,0
2dpf,3.91,1.51,189.35,0.84,0,0,0
3dpf,0.92,0,25.81,0,0,0,0
5dpf,0,0,124.92,1.59,0,0,0.4
10dpf,0.64,2.52,48.2,0,0.4,1.44,0
