stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4631.57,99.62,56.86,0,804.46,31.66,0,91.79,1525.13,1214.17
12hpf,5889.51,124.25,59.66,153.05,1719.92,189.38,19.7,276.41,2385.74,1463.56
14hpf,1520.85,21.45,135.76,65.15,385.65,89.2,32.44,27.86,491.34,448.65
16hpf,1657.89,86.66,133.6,87.67,619.03,143.68,42.59,55.76,598.1,534.73
19hpf,3227.47,26.05,34.67,48.49,337.81,144.96,66.4,35.1,273.69,546.24
24hpf,2889.65,38.27,152.93,63.85,626.31,218.29,90.29,11.66,359.49,368.09
2dpf,1008.96,35.1,42.23,87.14,424.43,618.76,97.68,7.8,198.84,260.26
3dpf,1992.55,29.55,13.82,32.87,50.11,509.78,23.38,0,54.03,93.43
5dpf,285.01,25.38,99.74,107.96,69.84,673.72,47.84,24.66,142.47,434.16
10dpf,1102.36,74.65,123.9,95.33,58.85,647.34,41.84,2.01,108.1,171.14
