stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,225.73,0,137.41,8.58
12hpf,2.72,1.76,0,2.74,116.98,0,50.88,0
14hpf,0,0,32.21,6.68,27.77,0,0,2.38
16hpf,0,0,113.08,6.38,6.76,0,0,0
19hpf,0,0,0,0,3.83,0,0,0
24hpf,0,0,59.12,0,0,0,2.22,0
2dpf,1.51,0,7.85,0,0,3.89,0,0.84
3dpf,1.5,0,0.74,0,0,1.22,0.32,0
5dpf,0.37,0,1.11,0,1.74,5.79,0.5,0
10dpf,0.65,0,5.55,1.02,0,0,0,0
