stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.87,0,0,0,0,0,0,0
19hpf,2.02,0,0,0,0,0,0,5.26
2dpf,11.59,3.03,3.49,8.24,9.1,1.56,5.56,4.05
3dpf,3.7,0,0,0.79,5.22,0,1,6.98
5dpf,0,0,0,0,1.77,1.6,0,2.16
10dpf,0,0,0.56,0,0,0,0,11.6
