stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.53,0,22.97,0,0.62,0,2.51,0
3dpf,5.06,0,4.06,0,0,0.49,0,0
5dpf,1.3,0,6.79,0.71,0.63,5.99,0.81,3.67
10dpf,3.42,1.44,9.57,0,0,0.49,0,0
