stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
10hpf,0,0,0,0,0,19.45
12hpf,0,5.59,0,0,0,64.58
14hpf,0,0,0,0,0,20.29
16hpf,0,0,0,0,0,18.48
24hpf,1.86,0,0,0,0,0.86
2dpf,7.04,0,0,0,1.12,2.44
3dpf,1.83,0,0.3,0,0.56,4.02
5dpf,3.29,0,0,0.36,1.5,14.31
10dpf,0,0,0,0,0,5.05
