stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,1.8,0,0,0,0,0,0,0,0
2dpf,11.07,0.75,3.42,5.08,9.54,5.87,1.12,0.49,0.48
3dpf,1.39,0,0,0,0,0,0,0,0
5dpf,0,0,0,0,2.09,0,0,0,0
10dpf,3.74,0,0,0,1.35,0,0,0,0
