stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,1.77,0,0,0,0,0
2dpf,1.87,0,1.09,0.73,0.63,0,0.74
3dpf,0.56,0,0,0.41,0,0,0
5dpf,0,0,0,1.69,0,0,0.44
10dpf,2.07,0,0.51,2.56,0,0.41,1.93
