stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,2.18,0,0,0,0,0,0,0,0
19hpf,0,0,0,0,1.62,0,0,0,0
2dpf,31.33,1.52,2.79,7.49,10.77,20.51,0.79,3.85,14.35
3dpf,61.16,0,0.39,1.87,1.28,19.07,0,0.69,0.86
5dpf,4.95,2.48,1.47,2.98,3.07,18.06,0.34,4.05,6.38
10dpf,38.83,1.05,3.94,2.02,1.96,9.61,0,2.81,3.61
