stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0.89,0,0.98,0.71
3dpf,1.03,0.61,0,0.78,0,0,0
5dpf,0.76,0,0.62,0.9,0,0,0
10dpf,4.09,0,0,4.88,1.47,0,0
