stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,2.32,0,0,0,0,0,0
24hpf,0,0,0,0.83,0,0,0
2dpf,2.69,0,0,1.51,0,0,4.42
3dpf,4.7,0,0,0,4.75,0,2.01
5dpf,3.37,0.67,0,0,4.42,0.65,8.17
10dpf,3.39,0,0.98,0.97,6.45,0.61,0.44
