stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,4.78,0,0
2dpf,19.76,3.47,7.18,3.32,13.94,20.63,0,0.73
3dpf,60.41,3.55,0.34,0.76,11.97,0,0,0
5dpf,2.57,4.72,3.35,0.77,7.41,5,2.23,2.7
10dpf,15.64,3.22,0.79,0,1.88,2.95,0,1.56
