stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,1.62,0,0,0
2dpf,6.3,3.06,8.59,2,1.05
3dpf,13.61,0,4.09,0.39,0
5dpf,4.4,0,5.87,0,0
10dpf,8.18,0,2.55,0,0
