stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.81,0,1.37,2.8,1.23,0,0.58,0.82
3dpf,2.15,0.32,0,3.06,0,0,0,0
5dpf,0.43,0.74,0,5.19,0.96,1.04,0.89,0.8
10dpf,0.5,0,0,0.98,0,0,0,0
