stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.4,0,0.58,0.77,0,0,1.14
3dpf,1.53,0,0,0,0,0.37,0
5dpf,1.21,0.84,0,3.46,0,0,1.78
10dpf,0.93,0,0,0,1.05,0,0
