stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,2.62,0,0
24hpf,0.85,0,0,0,0,0,0
2dpf,0.63,0,0,0,1.19,0,0
3dpf,4.04,0,0.42,0,1.36,0,0
5dpf,1.04,0,1.75,1.35,6.33,0.67,1.44
10dpf,5.9,0.91,2.96,0,3.18,0,6.15
