stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,10.99,0,0,0,0,0,0,0,0
12hpf,0,0,2.39,0,2.03,0,0,0,3.89,2.17
14hpf,8.83,0,0,0,2.75,0,0,0,3.04,0
16hpf,15.01,1.67,3.83,9.44,10.9,0,4.56,1.99,5.53,13.59
19hpf,17,0,0,1.6,0,0,0,0,0,4.42
24hpf,94.73,0,8.7,8.23,11.55,7.93,3.59,2.02,13.74,29.78
2dpf,443.88,4.87,19.06,50.57,148.17,281.2,46.34,4.6,74.81,199.62
3dpf,793.59,8.87,9.62,12.58,13.95,231.81,5.27,0,10.84,39.38
5dpf,145.17,15.82,49.03,65.52,32.11,457.21,34.88,10.42,48.64,313.04
10dpf,439.32,21.5,37.27,37.24,14.17,284.28,14.25,0,20.39,46.21
