stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
2dpf,3.05,0,0.64,1.24,0
3dpf,1.38,0,0,1.19,0
5dpf,0.57,0,0.81,0.74,0.63
10dpf,2.74,0.48,0,0,0
