stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,7.75,0,0,0,0,0,0,0
16hpf,2.17,0,0,0,0,0,0,0
19hpf,9.04,0,3.29,0,0,0,0,0
24hpf,7.77,0,0,0,0,0,0,0
2dpf,40.47,0,0.53,1.22,2.56,0,0,1.04
3dpf,88.04,0,2.03,0.74,6.85,0.67,0,1.53
5dpf,52.7,0.61,0.81,0,10.97,0.79,3,0.81
10dpf,30.99,0,1.83,0,1.04,1.28,1.06,0
