stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,9.12,0,0,0,0,0
2dpf,0,0,0,1.51,3.36,0,0
3dpf,2.52,0,0.36,1.51,0,0,0
5dpf,1.19,0,1.03,2.77,1.02,1.04,0
10dpf,2.03,0,0,3,5.13,0,0.67
