stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.35,0,0,0,0,2.83
3dpf,33.94,0,0,0,2.82,0
5dpf,4.35,0.33,0.37,0.97,4.85,6.2
10dpf,17.86,0,0,0,2.45,0
