stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1119.66,30.54,9.85,0,148.84,0,0,15.52,231.52,223.63
12hpf,1603.85,8.39,12.3,18.09,207.83,57.51,4.42,95.98,468.9,416.75
14hpf,113.62,2.35,15.07,4.89,11.36,21.82,8.18,7.21,48.76,35.59
16hpf,196.45,25.53,1.64,5.54,49.82,29.76,18.14,14.87,89.45,138.42
19hpf,272.53,11.73,5.42,12.31,39.7,29.23,17.16,7.38,13.19,474.02
24hpf,364.02,38.76,6.65,31.85,178.1,116.69,35.64,5.29,114.47,475.79
2dpf,1234.07,77.45,41.63,191.4,582.31,1085.55,113.4,19.91,375.49,1024.82
3dpf,1094.32,423.83,13.64,93.27,57.05,853.09,22.64,0.42,70.72,271.46
5dpf,457.16,276.35,63.32,382.55,96.28,1533.37,51.56,67.4,249.47,1874.4
10dpf,254.52,253.69,34.48,172.86,18.43,512.16,15.45,1.66,51.85,184.84
