stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.07,0,1.53,4.57,0,2.47,0.49,0.97
3dpf,0.66,0,0,5.14,0,0,0,0
5dpf,0,0.4,0,30.84,1.07,0,0,1.89
10dpf,0.74,0,0,0,0,0,0,0
