stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,1.15,0,2.64,0,2.26
3dpf,1.31,0,1.22,0,0.32
5dpf,0.33,0.41,1.93,0.99,0
10dpf,0,0.4,0,0,1.1
