stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.44,0,0,0,0.95,0.7,0.51,1.94
3dpf,2.45,0,0,0,0,0.73,0,0.3
5dpf,0.4,0.53,1.99,0.57,0,2.75,0,5.35
10dpf,5.87,0,1.63,0,0,1.88,0.42,3.37
