stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.67,0,0,0,0,0,0,0,0
2dpf,6.36,0,0,19.33,8.94,20.83,1.29,1.93,2.4
3dpf,6.72,0,0.78,7.79,6.47,24.77,0.32,0.32,0.3
5dpf,5.36,1.62,0.66,24.92,1.3,17.11,0,0.91,8.34
10dpf,6.98,0,0,17.83,0,11.06,0,0,0.57
