stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.81,0
16hpf,0,0,0,0,0,0,0,1.89,0
19hpf,0,0,2.7,0,0,0,0,0,0
24hpf,0,0,0,0,0,9.17,0,0,0
2dpf,4.17,0,0,0,2.18,7.61,0,0.98,2.87
3dpf,65.41,0.79,1.61,0.53,4.25,0,0,0.8,0.77
5dpf,7.59,0.41,1.1,1.79,10.08,0.35,0.29,0.48,4.43
10dpf,32.1,0,0.93,0,3.37,1.37,0,1.21,2.64
