stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,11.44
14hpf,0,0,0,0,0,0,0,0,32.57
19hpf,0,0,0,0,0,0,0,0,19.09
24hpf,0,0,0,1.9,0,0,0,0,0
2dpf,1.68,0,0,0,1.69,0.52,0,0.96,2.05
3dpf,9.03,0,0.44,1.22,1.95,0,0,0,0
5dpf,1.5,0,0.31,0,1.68,0,0.6,0,0
10dpf,5.54,0.38,0,0,0.69,0,0,0,0
