stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,1.75,0,0,0,0,0,0,0,0
2dpf,2.78,0,0,24.45,0,0.67,0,0,0
3dpf,3.74,0.54,0,8.72,0,0.33,0,0,8.06
5dpf,4.67,0.41,1.2,14.22,0.99,8.2,0.39,0.94,6.34
10dpf,4.05,0,0,13.7,0,2.3,0,0,2.46
