stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme
19hpf,0,0,2.22,0,0
24hpf,0,0,22.42,0,0
2dpf,0,0,7.94,0,0.92
3dpf,0,0,0,0,0.43
5dpf,0,0.53,138.66,0,1.35
10dpf,2.66,4.47,456.52,0.6,1.58
