stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.82,0,0,0,8.32,0,0,18.79,0,0
12hpf,3.66,0,0,0,0,2.81,0,0,4.12,4.82
14hpf,2.47,0,3.2,0,2.55,0,0,0,0,4.81
16hpf,9.08,2.47,0,0,5.21,5.61,0,0,5.5,7.93
19hpf,89.86,0,0,0,10.74,6.2,0,0,6.59,59.53
24hpf,0,0,0,0,0,0,0.83,0,0,0
2dpf,89.11,1.38,5.25,17.8,36.56,64.79,21.79,0,40.74,101.36
3dpf,117.99,2.96,3.71,1.51,4.18,67.26,1.73,0,2.78,18.55
5dpf,528.92,61.8,160.35,322.02,133.67,2031.29,116.77,56,301.5,1148.57
10dpf,924.85,90.38,129.96,172.67,88.02,852.4,53.96,2.04,127.39,276.48
