stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,2.64,2.44,0,0,0
16hpf,0,0,0,2,3.47,0,0,1.67
24hpf,0,0,1.29,0,0,0,0,0
2dpf,5,1.15,0,9.27,49.93,1.84,0,7.52
3dpf,2.42,0,0,0,12.55,0,0,0
5dpf,1.63,1.49,0,0.95,35.27,0,2.28,1.28
10dpf,4.47,0,5.53,0,11.19,0,0.61,0
