stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
2dpf,1.58,0,0,0,10.06
3dpf,0,1.36,0,0.7,1.2
5dpf,0,1.18,0.29,1.62,8.34
10dpf,0,3.96,0,1.32,1.83
