stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.97,0,2.08,0,0.84,0,0.66,1.35
3dpf,60.39,0,0.85,0,1.35,0,0,0
5dpf,2.04,0.3,0,0.75,7.1,1.02,0,1.57
10dpf,29.07,0.64,0,0,1.98,0,0,0
