stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,13.49,0,4.31,0,0,1.59
3dpf,99.43,0,4.57,0,0.34,1.71
5dpf,11.82,1.06,2.3,0.87,0,0.86
10dpf,46.7,0.43,1.66,0,0.53,0.88
