stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,8.87,0,0,0,0
2dpf,2.1,0,25.67,0,1.95,0.5,0
3dpf,29.24,0,8.12,0.59,1.62,1.05,0
5dpf,6.26,0.31,47.76,0.75,16.51,2.89,2.31
10dpf,146.69,0,14.55,0,8.5,0.41,0
