stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,174.57,9.04,9.99,0,17.6,0,0,0,17.47,20.28
12hpf,408.95,24.71,11.92,16.79,83.96,18.08,0,32.62,138.21,77.38
14hpf,43.01,0,5.37,10.22,7.58,0,2.47,2.47,7.61,19.57
16hpf,113.09,10.36,2.14,5.26,40.19,9.79,3.53,3.47,25.01,49.03
19hpf,193.37,0,0,2.71,14.82,5.83,3.15,0,0,6.82
24hpf,182.27,2.72,1.7,6.92,31.79,12.11,3.78,0.91,7.48,23.31
2dpf,599.26,7.83,23.87,54.68,192.75,411.46,32.98,6.88,112.93,81.51
3dpf,873.48,7.99,12.46,12.07,23.45,265.53,7.34,0,16.28,20.37
5dpf,99.82,12.17,34.8,44.51,36.54,348.98,17.87,6.95,61.67,141.2
10dpf,441.69,32.05,40.04,42.48,17.38,317.89,12.21,0,34.09,42.84
