stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0.63
3dpf,3.57,0.59,0.63,1.39,4.64,0,0,0
5dpf,0,0,0.33,0,0.52,0,0,0.51
10dpf,28.26,0.51,0.37,0.53,5.64,1.08,2.93,1.24
