stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.87,0
2dpf,4.86,0,0.55,1.65,2.43,1.18,0,1.88,4.07
3dpf,21.97,0,0.3,0,0.32,4.83,0.75,0,0.31
5dpf,1.78,0,2.98,0.7,0.85,5.45,0,0.78,7.21
10dpf,14.41,0.56,0.52,0.98,0.56,4.06,0,0,0
