stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,2.21,0,3.68,2.4,0,0
3dpf,3.95,0,5,1.44,12.24,0,0.99,0
5dpf,2.89,2.44,14.43,5.96,25.85,16.42,6.32,1.34
10dpf,2.5,0.47,5.54,2.39,28.47,0,0.92,0
