stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,654.84,0,44.49,0,150.92,14.07,0,17.72,110.05,130.39
12hpf,2615.62,47.99,55.78,48.94,536.41,107.05,10.89,186.87,816.31,555.76
14hpf,1846.78,26.38,161.87,79.8,419.24,146.69,23.54,47.34,583.41,362.44
16hpf,1841.59,62.1,181.1,103.38,751.62,279.45,72.85,86.38,825.58,615.39
19hpf,1373.48,7.99,18.46,18.94,144.72,69.29,39.78,19.84,112.06,136.65
24hpf,1558.87,17.51,173.23,54.04,391.73,189.16,87.11,6.2,382.79,190.72
2dpf,714.19,23.55,41.86,65.38,270.41,454.83,63.17,5.21,181.57,126.37
3dpf,832.37,25.9,23.51,37.7,27.9,401.34,18.29,0,43.55,44.48
5dpf,190.21,23.12,71.14,69.89,43.81,536.21,41.39,24.71,124.86,248.97
10dpf,497.89,51.63,90.56,103.09,45.8,544.36,32.07,0.9,85.27,72.68
