stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.23,0,0,0,1.06,0,0,0
3dpf,34.29,0,0.38,0,1.11,0,0,0
5dpf,3.14,0,9.19,2.44,6.27,0.49,0.51,0.43
10dpf,46.02,0.7,5.59,0.43,1.72,0,0.4,0.39
