stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
10hpf,0,0,0,0,0,86.82
12hpf,0,0,0,0,0,1.78
14hpf,0,0,0,0,0,369.99
16hpf,0,0,0,0,0,6.61
19hpf,0,0,0,0,0,57.58
24hpf,0,0,0,0,0,7.42
2dpf,2.8,0.54,1.21,0.76,1.13,18.11
3dpf,8.39,0,0.72,0.45,1.59,18.95
5dpf,0.48,0,0,0,0,49.11
10dpf,0,0,0,0,0,22.46
