stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.08,9.23,6.05,0,2.08
3dpf,0.89,0,1.23,0,0
5dpf,0.29,0,0.78,0,0.72
10dpf,1.43,0,0,0.6,0
