stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.95,0,0
2dpf,2.59,0,0,11.95,12.11,49.3,0
3dpf,5.73,0,0,3.54,17.03,6.95,0
5dpf,0.33,0.69,0.73,3.03,28.85,7.09,0.31
10dpf,0.96,0,0,0,8.29,2.46,0
