stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,4.39,0,0,0,0,0,0
2dpf,0.87,0,0,0.74,0,0,0.92
3dpf,23.2,0.78,0,0,0.29,0,0
5dpf,1.82,0,0.96,0,2.62,0.93,3.54
10dpf,3.16,0,0,0,1.02,0,0.47
