stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
3dpf,55.1,0,0.4,0.48,0.68,0
5dpf,3.27,0.51,1.1,0.34,1.1,1.86
10dpf,48.29,0,0,0,2.55,1.79
