stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,3.11
16hpf,0,0,1.63,0,1.66,0
24hpf,0,0,0,1.75,0,0
2dpf,1.19,0,1.16,0,0,1.67
3dpf,3.12,1.01,0,0.82,0,0.76
5dpf,0,0.95,0,3.11,1.13,5.43
10dpf,3.93,0,0,3.21,0,5.05
