stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,8.86,0,0,0,8.55,10.71
12hpf,28.4,7.79,0,0,17.59,1.89,0,1.78,42.2,34.24
14hpf,87.98,3.78,0,7.7,27.2,14.63,7.2,5.14,89.43,141.87
16hpf,48.97,7.09,14.69,6.22,32.34,12.06,0,3.41,41.23,62.16
19hpf,73.76,5.83,3.48,0,5.71,1.56,20.57,1.65,7.97,41.66
24hpf,169.87,8.6,104.56,15.84,49.7,22.57,73.84,0,47.05,63.24
2dpf,329.24,18.33,183.69,84.4,211.2,377.57,121.79,7.95,132.67,261.27
3dpf,734.8,24.22,96.54,36.7,31.04,401.05,24.53,0,39.96,110.3
5dpf,239.63,37.97,297.76,158.7,65.64,780.36,111.19,28.77,175.4,626.21
10dpf,633.74,44.04,279.99,104.35,59.72,516.1,42.16,0.38,76.14,172.27
