stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0.48,0,7.2,1.07,0,0
3dpf,1.25,1.23,0,0,2.77,0.33,0,0
5dpf,0.85,4.3,0,0,0.58,1.18,0.75,0.3
10dpf,4.64,4.75,0,0.92,3.96,3.38,0,0
