stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.35,0.51,0.71,0.6
3dpf,9.44,0,0.38,0,0
5dpf,0.49,0,0,0,0
10dpf,6.51,0,0.77,0,0
