stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,2.21,1.77,1.33,0
3dpf,40.79,0,0,0,0
5dpf,0.97,0,0.57,0,1.31
10dpf,27.89,0,0.99,0,0
