stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.89,0,0,0,0.51,0
3dpf,0.85,0,0.64,0,0,1.15
5dpf,0.43,0.53,0,0,0,1.37
10dpf,0.41,0,0,1.38,0,0
