stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.02,0,0,0,0,45.49
3dpf,1.93,0,0.74,1.64,0,16.18
5dpf,0.65,0,0.48,1.28,0.49,62.1
10dpf,5.4,6.24,0.93,0.77,0,5.2
