stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.82,0,0,0,0,0,0,0
2dpf,5.32,0,0,4.04,6.23,0.97,0.69,2.44
3dpf,17.76,0,0,0.94,5.63,0,0.32,0.3
5dpf,1.62,0.4,1.03,1.02,6.52,0,1.98,3.53
10dpf,5.36,0,0,0,0,0,0,0.63
