stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,4.72,0,0,4.04,56.76,7.37,2.02,0
3dpf,1.77,0,0.8,0,123.35,0,0,0.32
5dpf,7.18,0.31,1.88,1.72,151.71,12.5,0.32,1.13
10dpf,2.46,0,0.6,0,14.98,0,0,0
