stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.17,0,2.97,2.18,2.23,2.21,3.72,10.71
3dpf,13.4,0,0,0,0.69,0,0,0.54
5dpf,2.63,0.99,1.15,0,2.54,0.37,0,3.64
10dpf,39.91,0,0,0,2.46,0,0,1.18
