stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,28.16,0,29.06,19.1,3.84,2.28,1.84
3dpf,6.51,0,4.66,5.56,3.17,0,0
5dpf,7.76,0.31,2.86,10.58,13.09,0,1
10dpf,13.98,0,2.07,1.6,8.57,0.59,0
