stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,2.04,2.76,3.29,0,0,0
3dpf,1.62,0.41,6.1,0.63,20.7,0,0,0.4
5dpf,0,0,4,0.96,2.74,0.36,2.51,0.59
10dpf,1.12,0,5.34,0,5.52,0,0.87,0
