stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,2.55,0,0,0,0,0
2dpf,3.83,0.48,0.65,0,0,0.58,16.95
3dpf,1,0,0,5.24,0.32,0,1.4
5dpf,0,0,0,0.41,1.37,0,0.49
10dpf,0,0,0,0.97,1.53,0.46,0
