stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,4.93,0,0,0,0,0
24hpf,0.92,0,53.88,0,0,0,0,0
2dpf,0,0,32.31,1.03,0,0,0,2.36
3dpf,0.61,0,13.19,0,2.47,0,0,0
5dpf,0,0,173.31,0,4.31,1.13,0.53,2.78
10dpf,4.88,2.13,195.16,0.8,3.3,0.46,0,0.66
