stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2.08,0,0,0,0,0,0,0
2dpf,66.02,4.18,0,3.35,6.22,1.71,2.93,9.08
3dpf,155.8,0,0,0,2.12,0,0.3,0.43
5dpf,4.78,0.75,0.73,0,6.69,0,2.09,1.95
10dpf,38.76,0,0,0,2.34,0,1.44,0
